open_price,high_price,low_price,noof_shares,close_price,predicted_close_price
6090.0,6324.0,6080.0,5568,,6263.155542589236
19258.05,19438.0,19182.8,1572,,19341.21998960052
17000.0,17328.0,16870.2,1743,,17160.33163604766
5016.7,5149.0,5016.7,4232,,5116.579575079591
5695.0,5723.45,5573.85,3362,,5623.949071953493
6751.0,6772.85,6600.0,5862,,6652.95712410828
10797.0,10823.05,10208.55,11097,,10382.205168577322
4715.0,4753.6,4681.0,5775,,4715.800754047672
5371.95,5413.0,5275.0,3951,,5328.591858535339
4799.0,4834.4,4775.0,3881,,4804.563466551796
17250.0,17250.0,17054.8,13193,,17102.936052445883
4874.9,4881.0,4630.0,10349,,4695.598782375993
4699.0,4700.0,4606.05,1584,,4626.787702829348
4652.0,4675.0,4562.0,6776,,4599.45076127932
17099.0,17188.95,16511.1,15019,,16735.584056158208
6771.8,6832.0,6730.0,8743,,6784.143257721138
7170.0,7181.5,6922.0,2896,,6992.696061273051
6300.2,6545.0,6244.95,83800,,6450.073470636102
4691.55,4715.0,4671.0,738,,4690.120947993592
7544.0,7613.45,7544.0,1959,,7594.205998211664
5454.15,5509.95,5439.0,2630,,5482.359197582497
6751.0,6751.0,6555.0,9854,,6602.7671013093395
11898.0,11998.95,11802.4,1316,,11903.34224319782
10150.0,10248.0,10150.0,1113,,10222.928145839573
17394.0,17408.0,17048.75,8448,,17148.060126751894
6500.0,6531.95,6400.0,19759,,6447.521451783181
10758.0,10758.0,10400.0,39727,,10491.822030968924
6350.0,6450.0,5701.05,4961,,5949.124412655838
6271.5,6280.0,6161.05,1638,,6192.489789087319
4410.0,4563.95,4410.0,5645,,4527.014375424523
16380.0,16458.75,15504.85,2549,,15797.105432691285
6445.0,6530.25,6417.0,1866,,6487.153378940684
9499.0,9647.95,9428.95,899,,9560.931491166004
17200.0,17682.3,16855.1,3878,,17325.018807267938
16309.0,16342.95,16119.3,1383,,16192.601896527347
7596.0,7761.0,7596.0,4499,,7721.904668429221
4011.35,4070.0,4011.0,5707,,4052.632975481976
16780.0,16795.0,16660.1,2470,,16699.757635195194
18949.0,18949.0,18674.05,1698,,18743.426073932045
7240.8,7370.0,7225.0,2397,,7326.735339404686
5255.0,5280.0,5200.0,14382,,5229.822867420712
10046.2,10460.0,10040.1,16828,,10364.957973576338
4273.0,4290.0,4230.1,51773,,4250.91978292162
17490.0,17490.0,16775.0,2712,,16962.09793268284
6035.5,6125.0,5987.05,1130,,6066.009045685197
6520.8,6580.0,6520.0,2426,,6562.260727173974
6405.0,6456.6,6276.45,6517,,6346.947157461194
4740.5,4782.5,4716.65,2584,,4751.374615012919
4377.2,4400.0,4362.65,8139,,4379.757129774101
12600.0,12876.5,12600.0,1819,,12814.39465681859
5840.0,5909.95,5813.45,4740,,5871.11831294372
9730.0,9849.0,9600.75,2110,,9724.894270554465
7038.05,7038.05,6976.75,690,,6988.327661160232
6974.65,6993.0,6551.0,7725,,6674.2021744483445
9843.1,9899.9,9770.0,1479,,9829.862742506326
7296.1,7360.0,7272.0,737,,7324.229272159532
4945.0,4999.0,4932.0,2303,,4973.327552755331
4989.9,5039.9,4973.5,761,,5012.547188460924
4628.0,4670.0,4600.0,1041,,4635.804153432353
6863.45,6990.0,6835.4,869,,6938.271558071339
10793.6,10882.3,10705.1,1186,,10794.385041111658
11522.05,11655.6,11450.0,1370,,11570.432964656233
4758.4,4800.0,4750.0,583,,4780.240519903365
5248.0,5274.0,5110.0,7161,,5162.709512998756
6355.0,6386.75,6300.0,1242,,6335.005105672838
6450.0,6490.0,6320.0,3006,,6381.644805539882
6992.0,7145.0,6985.0,16827,,7103.450642805101
16490.0,17299.0,16406.65,16615,,17065.41326134181
4896.0,4917.0,4765.2,14503,,4812.127431048442
18953.3,19211.15,18925.0,1110,,19132.51015168047
16157.0,16272.0,15880.0,7892,,16040.940949068668
5337.5,5350.1,5210.0,3905,,5249.240035189014
17135.0,17261.45,16952.8,5052,,17097.435897706207
5000.0,5021.0,4986.5,1043,,5001.814739950506
16285.0,16348.95,16171.0,6762,,16247.882021198475
5409.75,5432.0,5346.0,2280,,5375.794836755199
4423.0,4423.0,4406.0,39,,4405.578625657502
17914.0,17932.7,17664.9,1799,,17742.11319396374
9870.05,9999.0,9870.05,1602,,9967.477573463468
5160.0,5200.0,5130.05,1606,,5164.828616278402
7017.0,7044.9,6925.1,8021,,6967.078486000364
16619.0,16619.0,15625.0,1398,,15886.706131245415
11278.0,11300.0,10792.0,8158,,10935.003490940002
15706.0,15861.9,14989.1,6830,,15300.122521913487
14688.2,14784.0,14558.0,3754,,14664.305847737585
6513.25,6551.6,6466.95,2005,,6504.872865076507
17290.0,17500.0,17280.0,1927,,17444.655720988936
19855.0,19979.85,19790.8,2694,,19902.68431757841
6373.35,6414.0,6342.65,2128,,6378.213642931565
7849.0,7939.5,7706.4,1678,,7811.450098655318
6610.0,6810.0,6610.0,2040,,6763.526482719095
16500.0,16599.35,16262.7,2972,,16400.559859756584
6283.1,6300.0,6235.0,10656,,6256.552727102646
5415.0,5415.0,5285.0,5670,,5314.9659179708115
6850.2,6851.9,6750.0,1030,,6773.331361988992
5020.0,5032.65,4992.0,1132,,5004.586799005398
4547.25,4635.0,4547.25,845,,4611.776371453176
11389.95,11389.95,11191.95,7030,,11240.438848497128
6500.0,6525.0,6305.0,6174,,6372.220262915918
16850.0,16850.0,16580.0,3178,,16647.970200682146
11525.0,11544.95,11305.0,1833,,11375.093743812418
5525.0,5525.0,5420.0,3880,,5443.250618977175
5460.0,5640.0,5428.0,5108,,5574.2487121594295
4585.0,4621.65,4545.25,907,,4579.958644196739
5404.35,5414.4,5350.6,1879,,5368.0518057811305
4934.9,4934.9,4836.25,2221,,4857.743925769206
6100.0,6180.0,6069.65,4053,,6136.29440037831
17225.0,17518.0,16975.0,2638,,17269.616939808984
16332.0,16340.0,16050.0,10973,,16127.61917319069
14728.3,14735.45,14604.3,747,,14638.707900458494
16348.5,16348.5,16191.1,4726,,16228.933474334159
6212.15,6238.95,6101.25,5087,,6147.353809872433
6265.0,6265.0,6149.95,4094,,6175.931222519179
6349.65,6365.0,6308.15,1387,,6326.558898157202
5492.1,5549.95,5492.1,944,,5533.00146591115
19797.95,19883.45,19581.0,2275,,19702.6014082369
6019.4,6038.45,5904.0,1904,,5945.109591895843
17770.0,17915.5,17500.0,4362,,17683.239168687905
5759.65,5799.0,5732.05,7065,,5765.805509945869
10900.05,11020.0,10726.95,1768,,10863.635969497367
14111.0,14287.9,13990.0,5108,,14158.049759107576
18480.0,18725.0,18255.15,9613,,18505.20900679702
5850.0,5871.0,5801.0,2064,,5825.8758698840775
14214.0,14299.85,14100.0,962,,14194.021741737322
6073.4,6134.85,6010.6,2799,,6071.220066574905
6866.95,6912.0,6798.0,3397,,6847.330799146388
9800.0,9840.85,9480.15,3073,,9593.450265294316
5175.0,5241.85,5146.0,3695,,5201.818820566467
16835.0,16869.9,16750.15,1054,,16796.1622051777
16755.6,16871.55,16636.6,1518,,16755.92935092078
18047.9,18075.8,17600.0,3298,,17737.737445882383
4680.0,4719.0,4665.05,1144,,4694.990346806506
17000.0,17148.75,16736.75,3804,,16920.707865345095
10601.0,10636.1,10389.0,1839,,10468.90158676517
6836.0,6860.0,6807.0,898,,6828.928499434385
4744.0,4780.0,4690.1,2597,,4728.117178701053
6909.0,6920.45,6777.35,675,,6816.815760876067
6188.0,6292.65,6169.0,1503,,6252.086035322393
5640.0,5692.75,5500.0,2315,,5574.364243331322
5025.0,5025.0,4933.1,2787,,4952.8012026581055
8201.0,8321.4,8167.75,3141,,8267.24876927076
15683.85,15695.8,15380.8,1916,,15466.998144319416
5850.0,6127.0,5718.2,107145,,5969.670880091206
16251.0,16400.0,16120.9,2761,,16269.363583833843
17765.0,17765.0,17574.9,1194,,17621.498293377204
17480.0,17500.0,17217.75,2147,,17299.496012511496
11253.8,11265.45,10996.35,4351,,11069.923482222082
11843.9,11959.1,11843.9,525,,11930.522077836464
5445.0,5445.0,5330.0,1413,,5355.882233942149
11555.0,11555.0,11304.9,3205,,11367.278273076061
6160.0,6162.1,5980.1,8906,,6025.175292842047
4460.0,4520.0,4431.0,3663,,4481.358695330397
18418.0,18538.25,18189.0,2513,,18341.275280054775
16589.0,16854.75,16550.0,4888,,16766.572688037486
4894.0,4960.0,4893.0,12627,,4940.78541821286
6654.0,6712.55,6410.0,4727,,6516.882809708125
19680.0,19953.2,19596.25,1412,,19830.796484818187
6551.0,6585.0,6460.0,3774,,6506.473688752389
5005.0,5080.05,4995.0,2942,,5052.20504709637
19549.9,19645.1,19398.8,1782,,19510.436376787
4676.05,4725.0,4676.05,1387,,4709.870987785393
4700.0,4720.0,4480.0,5214,,4549.846207901542
5731.55,5793.0,5731.55,2083,,5775.332745904911
10940.0,10940.0,10700.05,1348,,10759.649988557163
4496.0,4545.0,4488.0,3731,,4524.03151285091
17035.0,17248.6,17035.0,1630,,17199.81189346312
5905.15,5975.0,5862.0,17954,,5924.254123359769
5575.0,6080.0,5525.0,76922,,5934.587593489552
17420.0,17431.05,17000.8,7526,,17117.552991886812
6725.05,6769.95,6669.35,1675,,6714.980058328383
4785.0,4795.5,4745.0,4542,,4759.140897845836
14536.0,14680.0,14456.8,2214,,14587.586170648037
15022.0,15078.0,14800.0,805,,14899.331270239096
14159.3,14279.0,14054.35,1617,,14172.759172954386
16392.85,16500.0,16266.45,3006,,16380.798731737583
7112.1,7160.0,6980.0,2199,,7048.4818048235675
6426.0,6749.0,6426.0,8287,,6677.0088552557645
16780.0,16780.0,16553.3,2047,,16609.6588079371
13400.0,13464.0,12588.95,8600,,12852.320910069431
6874.35,6914.9,6847.9,574,,6882.246421342105
6785.0,6806.05,6681.05,1554,,6720.711265482306
6240.0,6277.0,6150.0,3231,,6198.556739359719
6560.05,6655.0,6560.05,2565,,6630.406803894212
6611.4,6613.95,6450.8,5603,,6491.0339991845285
18050.0,18450.0,18050.0,2862,,18362.469988635938
14869.25,14869.25,14700.0,1399,,14740.875659099333
14662.0,14900.0,14615.0,1388,,14811.587327380148
4622.85,4630.0,4605.0,464,,4610.484392942455
7001.85,7030.0,6850.65,1502,,6908.589260059749
9650.5,9671.95,9480.5,23672,,9538.666329011608
17080.0,17863.85,17050.0,5029,,17674.408986989067
16350.0,16365.7,16090.0,3846,,16167.710497973318
4751.0,4847.9,4751.0,1286,,4822.788647050889
16999.95,17020.0,16750.0,3691,,16828.494961839708
19398.95,19450.0,19265.5,2847,,19337.46561351986
5350.0,5550.0,5300.25,12110,,5467.195329853426
6349.0,6358.95,6301.0,26365,,6317.286509913482
4139.9,4139.9,4044.0,7760,,4064.809627818325
7646.7,7649.8,7480.0,2070,,7522.295682565119
6230.0,6438.0,6230.0,3102,,6389.859153417978
5900.0,5900.0,5787.2,2769,,5812.53873064825
16555.0,16569.95,16200.0,13768,,16302.717774197145
7270.0,7350.0,7233.75,1598,,7301.991696355329
20452.0,20599.95,20178.85,1347,,20364.95701792762
6001.25,6050.0,5800.0,9422,,5887.726392787128
6834.65,6850.0,6811.05,1537,,6824.6948669853155
6250.0,6292.2,6090.0,9854,,6161.519457713779
6883.05,6899.0,6802.0,2378,,6831.5126537548595
15600.0,15682.7,14100.0,9688,,14562.701647005717
17680.0,17880.2,17387.1,3654,,17619.76209613755
14911.0,14911.0,14509.2,7471,,14612.419777641984
14269.0,14515.0,14180.0,1364,,14394.142573550378
4955.0,5030.0,4927.15,2945,,4989.090507855204
17470.0,17620.15,17179.45,9263,,17371.937135561602
16201.35,16256.6,16070.2,7058,,16144.784442385873
20080.0,20144.1,19666.5,3061,,19823.790811852377
16231.0,16510.0,15970.5,2778,,16256.794754351256
7111.55,7250.0,7111.55,967,,7216.350242344104
16567.0,16834.0,16484.5,2476,,16713.66404822273
5278.0,5320.0,5277.0,1883,,5305.624278023388
18730.0,18958.15,18730.0,1298,,18906.4119177503
6220.0,6255.0,6156.5,9497,,6196.483253356227
4815.0,4823.0,4793.05,933,,4800.322180703506
5822.0,5900.0,5820.0,4252,,5877.462356298065
6050.0,6144.0,6010.0,4830,,6090.322387551908
18449.95,18449.95,17910.05,2618,,18050.3295031046
19600.0,19822.55,19600.0,592,,19772.010030914207
4900.0,4914.1,4855.0,9796,,4873.422284923023
6174.0,6297.95,6160.0,6808,,6257.116155616424
5080.0,5102.0,5041.25,2612,,5064.144617652868
18100.1,18134.95,17987.55,1077,,18041.00043889736
9838.1,9846.55,9660.0,1175,,9709.67820483295
6793.0,6891.65,6790.0,1520,,6864.083721603939
4547.0,4550.0,4500.0,9762,,4510.150580653295
7106.45,7313.95,7106.45,3202,,7265.958981665401
19499.0,20200.0,19054.45,42939,,19724.963117110303
6450.3,6535.0,6396.0,2148,,6472.761975495392
5352.0,5445.0,5336.0,4134,,5409.060454928085
17432.0,17432.0,16980.0,4493,,17096.73312877622
4720.0,4720.0,4588.0,1522,,4618.397604896536
8169.0,8235.0,8125.0,6192,,8184.3523782566235
5417.0,5435.0,5272.0,2739,,5320.184144683369
17448.0,17448.0,17154.1,1111,,17228.46282570678
4555.0,4555.0,4461.0,30296,,4481.695050114483
5210.0,5295.0,5204.0,95422,,5269.553928496632
5959.0,5981.0,5732.55,2168,,5805.718948207518
6020.0,6020.0,5935.0,3742,,5952.9202622513785
4790.0,4850.0,4790.0,3634,,4832.613018198649
6330.0,6355.95,6262.0,4511,,6295.945099774311
4751.6,5035.0,4745.0,6263,,4966.303399414854
4801.0,4840.0,4801.0,54227,,4827.823889317209
4574.95,4679.95,4520.0,2330,,4612.917696775613
6704.3,6776.1,6637.55,882,,6707.422116003254
17100.0,17200.0,16852.0,2179,,16993.255378592723
5125.0,5374.8,5125.0,28527,,5318.320671179836
5048.9,5110.0,5010.0,1836,,5063.878718244951
